,cpd_mnth_id,cpd_dt,cluster_name_adjusted,mrch_catg_cd,mrch_catg_rlup_nm,merchant,cp_flag,domestic_flag,intraregion_flag,interregion_flag,city_name,country_code,spend
390,202307,2023-07-09,Sensible Spenders,5411,GROCERY STORES/SUPERMARKETS,ASDA,1,1,0,0,CHAPELTOWN,826,99.18
391,202307,2023-07-16,Sensible Spenders,5411,GROCERY STORES/SUPERMARKETS,EPOCH.COM,1,1,0,0,CHAPELTOWN,826,1.71
392,202307,2023-07-16,Sensible Spenders,5411,GROCERY STORES/SUPERMARKETS,EPOCH.COM,1,1,0,0,CHAPELTOWN,826,76.11
393,202307,2023-07-27,Sensible Spenders,5541,SERVICE STATIONS,TESCO,1,1,0,0,CHAPELTOWN,826,15.69
394,202305,2023-05-28,Sensible Spenders,5812,RESTAURANTS,PIZZA HUT,0,1,0,0,CHAPELTOWN S3,826,31.26
395,202306,2023-06-02,Sensible Spenders,5812,RESTAURANTS,PIZZA HUT,0,1,0,0,CHAPELTOWN S3,826,30.05
396,202306,2023-06-27,Sensible Spenders,5812,RESTAURANTS,PIZZA HUT,0,1,0,0,CHAPELTOWN S3,826,37.55
397,202307,2023-07-25,Sensible Spenders,5812,RESTAURANTS,PIZZA HUT,0,1,0,0,CHAPELTOWN S3,826,32.49
398,202306,2023-06-03,Sensible Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHAPELTOWN WO,826,5.4
399,202307,2023-07-13,Sensible Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHAPELTOWN WO,826,20.09
400,202307,2023-07-08,Urban Spenders,5812,RESTAURANTS,LATINO'S,1,1,0,0,CHATHAM,826,2.44
401,202307,2023-07-08,Urban Spenders,5812,RESTAURANTS,SUBWAY,1,1,0,0,CHATHAM,826,12.7
402,202307,2023-07-10,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",MEDWAY COUNCIL ON STRE,1,1,0,0,CHATHAM,826,6.94
403,202307,2023-07-10,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",MEDWAY SPORT,1,1,0,0,CHATHAM,826,6.94
404,202307,2023-07-09,Frugal Family,5691,MENS/WOMENS CLOTHING STORES,SUMUP,1,1,0,0,CHESHIRE,826,158.4
405,202307,2023-07-31,Frugal Family,8398,CHARITABLE/SOC SERVICE ORGS,BARNARDOS,1,1,0,0,CHESHIRE,826,11.92
406,202305,2023-05-06,Family,5411,GROCERY STORES/SUPERMARKETS,LIDL,1,1,0,0,CHESSINGTON,826,3.35
407,202305,2023-05-16,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,27.14
408,202305,2023-05-18,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,9.82
409,202305,2023-05-23,Family,5912,DRUG STORES & PHARMACIES,COHENS CHEMIST,1,1,0,0,CHESSINGTON,826,6.24
410,202306,2023-06-01,Family,5411,GROCERY STORES/SUPERMARKETS,LIDL,1,1,0,0,CHESSINGTON,826,54.77
411,202306,2023-06-09,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,12.0
412,202306,2023-06-10,Family,5411,GROCERY STORES/SUPERMARKETS,LUNCH BOX,1,1,0,0,Chessington,826,4.71
413,202306,2023-06-11,Family,5261,"NURSERIES, LAWN/GARDEN SUPPLY",CHESSINGTON GARDEN CNTRE,1,1,0,0,Chessington,826,9.29
414,202306,2023-06-11,Family,5261,"NURSERIES, LAWN/GARDEN SUPPLY",CHESSINGTON GARDEN CNTRE,1,1,0,0,Chessington,826,35.24
415,202306,2023-06-13,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,5.74
416,202306,2023-06-17,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,13.11
417,202306,2023-06-23,Family,5814,FAST FOOD RESTAURANTS,BARWELL KEBAB HSE,1,1,0,0,Chessington,826,8.35
418,202306,2023-06-23,Family,5814,FAST FOOD RESTAURANTS,BARWELL KEBAB HOUSE,1,1,0,0,Chessington,826,8.35
419,202306,2023-06-27,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,10.2
420,202306,2023-06-29,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,15.12
421,202307,2023-07-09,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,15.87
422,202307,2023-07-10,Family,5411,GROCERY STORES/SUPERMARKETS,LIDL,1,1,0,0,CHESSINGTON,826,27.81
423,202307,2023-07-11,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,12.68
424,202307,2023-07-18,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,16.53
425,202307,2023-07-04,Family,5812,RESTAURANTS,EMBER INNS,1,1,0,0,CHESSINGTON 0,826,47.05
426,202305,2023-05-31,Frugal Family,5812,RESTAURANTS,CHESTER ZOO,1,1,0,0,CHESTER,826,19.3
427,202305,2023-05-31,Frugal Family,5812,RESTAURANTS,CHESTER ZOO FOOD OUTLET,1,1,0,0,CHESTER,826,19.3
428,202307,2023-07-16,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,CLIFTON,826,3.94
429,202307,2023-07-16,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,CLIFTON,826,3.94
430,202305,2023-05-22,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Cobham,826,6.08
431,202305,2023-05-23,Urban Spenders,5812,RESTAURANTS,TAPORI,1,1,0,0,COBHAM,826,11.96
432,202307,2023-07-17,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Cobham,826,15.34
433,202307,2023-07-17,Urban Spenders,5812,RESTAURANTS,TAPORI,1,1,0,0,COBHAM,826,21.65
434,202306,2023-06-04,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,19.58
435,202306,2023-06-08,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,6.88
436,202306,2023-06-22,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,9.99
437,202307,2023-07-01,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,19.86
438,202307,2023-07-11,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,20.08
439,202305,2023-05-23,Affluent Segment,8999,PROFESSIONAL SERVICES - DEF,WWW.BLUELIGHTCARD.CO.U,0,1,0,0,COSSINGTON,826,6.23
440,202305,2023-05-23,Affluent Segment,8999,PROFESSIONAL SERVICES - DEF,BLUE LIGHT CARD,0,1,0,0,COSSINGTON,826,6.23
441,202305,2023-05-03,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,29.67
442,202306,2023-06-04,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,3.23
443,202307,2023-07-22,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,10.76
444,202307,2023-07-22,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,25.99
445,202307,2023-07-01,Affluent Segment,5999,MISC SPECIALTY RETAIL,ZETTLE_,1,1,0,0,COULSDON,826,14.0
446,202307,2023-07-01,Affluent Segment,5999,MISC SPECIALTY RETAIL,ZETTLE_,1,1,0,0,COULSDON,826,11.46
447,202305,2023-05-03,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,COULSDON,826,4.57
448,202305,2023-05-03,Affluent Segment,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,COULSDON,826,0.15
449,202305,2023-05-03,Affluent Segment,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,COULSDON,826,12.72
450,202305,2023-05-03,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,22.06
451,202305,2023-05-03,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,7.1
452,202305,2023-05-17,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,38.63
453,202305,2023-05-27,Affluent Segment,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,COULSDON,826,27.11
454,202305,2023-05-28,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,46.21
455,202306,2023-06-04,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,36.89
456,202306,2023-06-04,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,COULSDON,826,5.08
457,202306,2023-06-10,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,COULSDON,826,11.4
458,202306,2023-06-14,Affluent Segment,5462,BAKERIES,MUNCH @ COUGHLANS,1,1,0,0,COULSDON,826,10.04
459,202306,2023-06-22,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,44.5
460,202306,2023-06-30,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,11.17
461,202306,2023-06-30,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,COULSDON,826,8.23
462,202307,2023-07-01,Affluent Segment,5999,MISC SPECIALTY RETAIL,IZETTLE,1,1,0,0,COULSDON,826,14.0
463,202307,2023-07-01,Affluent Segment,5999,MISC SPECIALTY RETAIL,IZETTLE,1,1,0,0,COULSDON,826,11.46
464,202307,2023-07-02,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,SUMUP,1,1,0,0,COULSDON,826,12.09
465,202307,2023-07-08,Affluent Segment,5912,DRUG STORES & PHARMACIES,EPOCH.COM,1,1,0,0,COULSDON,826,4.5
466,202307,2023-07-09,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,15.24
467,202307,2023-07-09,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,14.78
468,202307,2023-07-12,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,61.42
469,202307,2023-07-14,Affluent Segment,5812,RESTAURANTS,PEMBROKE - COULSDO,1,1,0,0,COULSDON,826,1.3
470,202307,2023-07-14,Affluent Segment,5812,RESTAURANTS,PEMBROKE - COULSDO,1,1,0,0,COULSDON,826,10.97
471,202307,2023-07-22,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,39.44
472,202307,2023-07-27,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,73.42
473,202305,2023-05-03,Affluent Segment,5943,STATIONERY STORES,J H LORIMER,1,1,0,0,COULSDON CR5,826,18.61
474,202305,2023-05-14,Affluent Segment,5943,STATIONERY STORES,J H LORIMER,1,1,0,0,COULSDON CR5,826,23.18
475,202307,2023-07-22,Affluent Segment,5943,STATIONERY STORES,J H LORIMER,1,1,0,0,COULSDON CR5,826,20.59
476,202306,2023-06-19,Affluent Segment,5812,RESTAURANTS,PIZZA EXPRESS,1,1,0,0,COULSDON-3426,826,93.18
477,202306,2023-06-20,Affluent Segment,5812,RESTAURANTS,SMITH & WESTERN TILGATE,1,1,0,0,Crawley,826,5.2
478,202306,2023-06-20,Affluent Segment,5812,RESTAURANTS,SMITH WESTERN TILGA,1,1,0,0,Crawley,826,5.2
479,202306,2023-06-20,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",CRAWLEY BOROUGH COUNCIL,0,1,0,0,Crawley,826,7.7
480,202307,2023-07-02,Affluent Segment,5814,FAST FOOD RESTAURANTS,SOUTHERN COUNTIES CRAWLEY,1,1,0,0,Crawley,826,15.28
481,202307,2023-07-02,Affluent Segment,5814,FAST FOOD RESTAURANTS,SOUTHERN COUNTIES ICE CRE,1,1,0,0,Crawley,826,15.28
482,202306,2023-06-20,Affluent Segment,5812,RESTAURANTS,THE WALLED GARDEN CAFE,1,1,0,0,CRAWLEY RH10,826,23.62
483,202307,2023-07-19,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CRAYFORD,826,49.82
484,202307,2023-07-23,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CRAYFORD,826,36.14
485,202305,2023-05-09,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,23.25
486,202305,2023-05-19,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,19.44
487,202305,2023-05-28,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,25.59
488,202306,2023-06-06,Frugal Family,5462,BAKERIES,CHATWINS VIC ST CL,1,1,0,0,CREWE,826,11.3
489,202306,2023-06-09,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,17.94
490,202306,2023-06-13,Frugal Family,9399,GOV'T SERV - DEFAULT,CHESHIRE EAST COUNCIL,1,1,0,0,CREWE,826,11.66
491,202306,2023-06-17,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,23.97
492,202306,2023-06-20,Frugal Family,4112,PASSENGER RAILWAYS,CREWE CAR PARK,1,1,0,0,CREWE,826,23.88
493,202306,2023-06-20,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",CREWE CAR PARK,1,1,0,0,CREWE,826,16.05
494,202306,2023-06-20,Frugal Family,5499,MISC FOOD STORES - DEFAULT,PUMPKIN CAFE,1,1,0,0,CREWE,826,5.91
495,202306,2023-06-24,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,25.46
496,202307,2023-07-01,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,27.31
497,202307,2023-07-09,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,32.97
498,202307,2023-07-19,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,ASDA,1,1,0,0,CREWE,826,41.25
499,202307,2023-07-23,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,0,1,0,0,Crewe,826,29.09
500,202307,2023-07-28,Frugal Family,5812,RESTAURANTS,STROKE ASSOCIATION,1,1,0,0,CREWE CW1,826,9.16
501,202307,2023-07-28,Frugal Family,5812,RESTAURANTS,STROKE ASSOCIATION,1,1,0,0,CREWE CW1,826,25.87
502,202306,2023-06-23,Sensible Spenders,5499,MISC FOOD STORES - DEFAULT,ELDORADO RESORT CASINO,1,1,0,0,CROMWELL,826,13.68
503,202305,2023-05-01,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,7.07
504,202305,2023-05-02,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.44
505,202305,2023-05-02,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.44
506,202305,2023-05-03,Urban Spenders,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,DARTFORD,826,2.5
507,202305,2023-05-04,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.62
508,202305,2023-05-04,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,3.65
509,202305,2023-05-06,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.48
510,202305,2023-05-06,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,10.58
511,202305,2023-05-07,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,14.17
512,202305,2023-05-08,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,3.14
513,202305,2023-05-08,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.69
514,202305,2023-05-10,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.22
515,202305,2023-05-10,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,3.67
516,202305,2023-05-11,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.21
517,202305,2023-05-11,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,2.16
518,202305,2023-05-11,Urban Spenders,5541,SERVICE STATIONS,SHELL,1,1,0,0,DARTFORD,826,36.52
519,202305,2023-05-13,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,21.26
520,202305,2023-05-14,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.68
521,202305,2023-05-16,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,LLOYDS PHARMACY,1,1,0,0,DARTFORD,826,48.77
522,202305,2023-05-16,Urban Spenders,5812,RESTAURANTS,TACO BELL,1,1,0,0,DARTFORD,826,19.36
523,202305,2023-05-17,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.02
524,202305,2023-05-17,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,10.29
525,202305,2023-05-19,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,6.12
526,202305,2023-05-21,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,2.92
527,202305,2023-05-21,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.39
528,202305,2023-05-23,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.4
529,202305,2023-05-23,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,7.05
530,202305,2023-05-25,Urban Spenders,5532,AUTOMOTIVE TIRE STORES,DARTFORD TYRE & ACCESS,1,1,0,0,DARTFORD,826,166.13
531,202305,2023-05-26,Urban Spenders,5814,FAST FOOD RESTAURANTS,KENT CURRY,0,1,0,0,DARTFORD,826,76.38
532,202305,2023-05-26,Urban Spenders,5814,FAST FOOD RESTAURANTS,KENT CURRY,0,1,0,0,DARTFORD,826,76.38
533,202305,2023-05-28,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,8.06
534,202305,2023-05-29,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.99
535,202306,2023-06-06,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.14
536,202306,2023-06-06,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,7.21
537,202306,2023-06-07,Urban Spenders,5541,SERVICE STATIONS,SHELL,1,1,0,0,DARTFORD,826,56.72
538,202306,2023-06-08,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.96
539,202306,2023-06-09,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,13.13
540,202306,2023-06-14,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,15.47
541,202306,2023-06-14,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.21
542,202306,2023-06-17,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,LEVAILLANTS LIMITED,1,1,0,0,DARTFORD,826,2.57
543,202306,2023-06-17,Urban Spenders,9402,POSTAGE STAMPS,POST OFFICE UK,1,1,0,0,DARTFORD,826,14.72
544,202306,2023-06-17,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,DARTFORD,826,12.08
545,202306,2023-06-20,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.79
546,202306,2023-06-21,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,13.08
547,202306,2023-06-23,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,LEVAILLANTS LIMITED,1,1,0,0,DARTFORD,826,2.57
548,202306,2023-06-24,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,3.04
549,202306,2023-06-26,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.8
550,202306,2023-06-27,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,11.86
551,202306,2023-06-27,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,3.42
552,202307,2023-07-02,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.79
553,202307,2023-07-02,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.02
554,202307,2023-07-03,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,1.15
555,202307,2023-07-05,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.61
556,202307,2023-07-05,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.03
557,202307,2023-07-19,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD,826,36.76
558,202307,2023-07-21,Urban Spenders,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,DARTFORD,826,6.5
559,202307,2023-07-23,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD,826,32.72
560,202307,2023-07-25,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,5.34
561,202307,2023-07-25,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,1.66
562,202307,2023-07-25,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,M & S SIMPLY FOOD,1,1,0,0,DARTFORD,826,2.58
563,202307,2023-07-29,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,M & S SIMPLY FOOD,1,1,0,0,DARTFORD,826,3.35
564,202307,2023-07-30,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,7.28
565,202307,2023-07-31,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,5.71
566,202305,2023-05-03,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,36.29
567,202305,2023-05-16,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,11.66
568,202305,2023-05-19,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,32.49
569,202305,2023-05-30,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,42.34
570,202306,2023-06-06,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,34.95
571,202306,2023-06-15,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,48.52
572,202307,2023-07-29,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,54.58
573,202307,2023-07-29,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,36.09
574,202305,2023-05-03,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PREMIER PARKING SO,1,1,0,0,DEVON,826,6.26
575,202305,2023-05-03,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PREMIER PARK LTD,1,1,0,0,DEVON,826,6.26
576,202305,2023-05-11,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",EPSOM/GEN HOSP PH,1,1,0,0,Epsom,826,21.56
577,202305,2023-05-31,Affluent Segment,9399,GOV'T SERV - DEFAULT,EPSOM COSTA,1,1,0,0,EPSOM,826,3.92
578,202306,2023-06-07,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",EPSOM/GEN HOSP PH,1,1,0,0,Epsom,826,3.74
579,202306,2023-06-14,Affluent Segment,8021,DENTISTS/ORTHODONTISTS,HORTON PRACTICE,1,1,0,0,EPSOM,826,32.58
580,202306,2023-06-23,Affluent Segment,5812,RESTAURANTS,PIZZERIUM,1,1,0,0,Epsom,826,27.84
581,202306,2023-06-23,Affluent Segment,5812,RESTAURANTS,PIZZERIUM,1,1,0,0,Epsom,826,27.84
582,202307,2023-07-06,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CLINTON CARDS,1,1,0,0,EPSOM,826,14.01
583,202307,2023-07-06,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",EPSOM & EWELL BRGH COU,1,1,0,0,EPSOM,826,2.55
584,202307,2023-07-06,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,EPSOM,826,13.63
585,202306,2023-06-13,Affluent Segment,5541,SERVICE STATIONS,BP WOODCOTE S/SERVE,1,1,0,0,EPSOM SURREY,826,62.64
